Class,dt1,dt2,dt3,dt4,dt5,dt6,dt7,dt8,dt9,dt10,dt11,dt12,dt13,dt14,Acc,LI
1,2571,-1292,-12,3071,2232,1062,78,1,-272,315,0,74000,0,339,-0.0389377,0.722044728
1,-943,179,-253,-868,-108,190,199,-48,-138,145,0,197600,0,-835,-0.042842389,0.096978379
1,29826,26213,837,1355,12282,-4055,-580,-14,-421,11754,0,-23300,0,17545,-0.074867565,0.411788373
1,310,1151,733,-1371,271,6096,541,-4,-3136,387,0,-168300,0,38,-0.032678408,0.171095049
1,-3385,-208,-156,24,-1877,-2748,-723,0,-1519,-1744,0,48000,0,-1508,-0.096118363,0.753058156
1,-598,-152,2,461,-621,-1881,441,1,719,12,0,167000,0,22,-0.063740928,0.5345406
1,2591,-1150,0,917,1577,-2237,20,130,147,1155,-91,-363600,-315500,1013,0.018046091,0.128411465
1,-275,98,119,-423,-1968,170,-299,-1,-108,233,1689,1381800,1298400,1694,-0.049369965,0.58162914
1,2542,689,-22,-180,2615,-1285,-27,0,-19,-5,0,-9000,0,-73,0.021338269,0.598658937
1,1085,-100,40,367,108,4609,774,0,309,982,0,-41,0,978,-0.03828821,0.6229869
1,-1148,-839,-16,-1004,-251,5314,1864,203,2065,-645,0,-84000,0,-896,-0.046477495,0.722497903
1,-467,-571,0,151,-513,2564,-300,0,-533,101,0,2000,0,45,-0.054837804,0.482376071
1,2193,-574,2,566,632,11635,3312,2,1888,1584,0,135900,0,1560,-0.154691432,0.630356953
1,-1155,-1521,-46,256,-1521,799,-29,-33,-55,131,0,67000,0,366,-0.13973721,0.447567219
1,-2528,-1761,-12,-56,-5924,-240,1099,-13,5711,3597,0,-1238000,0,3396,0.084802988,0.369203692
1,-159,8,94,-464,-623,676,-143,2,-173,711,0,41500,0,463,-0.050062984,0.414864135
1,1709,1186,1,215,1421,4379,322,0,-170,415,0,-6200,0,288,-0.079903235,0.677318024
1,-362,-281,-14,926,-965,1390,842,0,599,645,0,29600,0,603,-0.076176278,0.211184641
1,-1276,-446,-6,-706,-1243,-4974,800,15,1696,393,0,-19000,0,-34,0.01819402,0.570986504
1,-3526,-2713,-326,-520,-1901,-2693,-465,-4,-4069,-1783,-424,-788100,0,-1625,-0.174570989,0.632984116
1,297,-659,0,1257,759,1051,1372,-2,3234,-262,0,-4600,0,-462,-0.051492453,0.374449505
1,1941,63,99,1492,-393,3098,12,163,-332,2439,0,-1100,0,2334,-0.026716098,0.234253172
1,712,677,0,-25,-174,206,-137,-1,-35,886,-506,155000,0,886,-0.051673608,0.715139596
1,1001,-309,0,-586,1018,-2317,-43,0,-23,-148,0,31000,0,-17,0.019041574,0.615677563
1,547,-480,0,1013,-122,2083,1074,-5,636,803,0,115300,0,669,-0.089643029,0.48939491
1,1310,-27,0,817,-60,2012,209,3,236,1413,0,1700,0,1371,-0.045012165,0.442133009
1,-697,-941,0,-216,-610,4721,569,16,-87,-336,0,19000,0,-86,-0.029263124,0.857637757
1,-1941,-843,0,481,-2469,-7242,-404,-10,-305,643,0,-1000,0,528,-0.008038192,0.317692182
1,16038,4479,1369,3781,7612,35539,2088,29,2617,2377,0,-9185,85475,8427,0.000327158,0.399173925
1,-1778,-600,-538,1663,-1677,-3835,-64,16,-786,84,0,-574300,0,-101,-0.147692812,0.497623146
1,1988,1375,0,1115,813,-116,928,-13,1459,1236,199,-211200,0,1175,-0.054394515,0.205311416
1,630,-226,0,-2192,782,4745,-11,3,-107,105,0,-341000,0,-151,0.121546731,0.386307763
1,1155,-114,0,1512,785,1302,204,1,-78,358,0,794700,0,369,-0.076473825,0.397900885
1,-1157,-714,0,-33,335,-1815,-480,-3,-852,-1362,0,4000,0,-1493,-0.058601695,0.117966102
1,-512,-424,6,-47,-763,3181,44,-3,120,285,0,-1900,0,251,-0.033314658,0.566952549
1,-1315,-238,40,-963,-1326,-1162,158,-11,6,179,0,-1354000,0,12,-0.035387431,0.586420291
1,2227,30,0,1555,804,459,652,4,509,1435,0,-204,0,1425,-0.079897132,0.339551914
1,-72,3,173,77,-129,7104,576,-3,633,629,0,104000,0,56,-0.117413375,0.716089164
1,3732,-584,-112,-601,3700,12129,1736,-1,1121,151,0,65600,0,31,0.032707369,0.479485582
1,513,-43,0,483,253,8617,235,1,112,390,0,21500,0,259,-0.01661456,0.732067887
1,-392,-454,-141,-1108,689,-427,-90,2,-255,-1071,0,149000,0,-1082,-0.023849316,0.547179186
1,-882,-243,0,76,-895,-656,-26,6,61,67,0,36000,0,13,-0.076450111,0.425652154
1,1353,1684,1279,-454,542,2413,592,4,58,829,0,-13700,0,811,-0.05137816,0.369703341
1,814,-172,-17,847,202,439,483,14,783,790,0,22000,0,612,-0.049681178,0.260057801
1,677,-932,0,1339,-103,4408,798,0,356,778,0,-16000,0,780,-0.109824723,0.635055351
1,1112,-416,0,210,820,830,348,-4,253,293,0,57000,0,291,-0.010768659,0.713934274
1,1097,-63,38,1114,1037,-548,-409,-24,-387,162,0,2400,0,60,-0.018305464,0.490241744
1,698,-179,0,1471,-633,-319,-552,-28,-363,-5,1527,3601000,3580000,1330,-0.012826514,0.613847018
1,-1629,-851,-5,-513,-1356,1103,79,7,-233,226,0,-43900,0,-272,-0.075837163,0.308320045
1,464,-231,0,598,-203,-693,0,-5,-14,671,0,500,0,667,-0.016075943,0.148165816
1,2638,1102,786,1232,2277,4581,909,-5,354,443,0,622400,0,360,-0.045903377,0.441789895
1,4717,-303,-31,216,4515,9262,2456,3,1920,437,0,-102000,0,203,0.025634848,0.457572399
1,-193,342,191,-766,-403,1033,46,-2,4,324,0,5000,0,209,-0.022243714,0.356866538
1,-420,-1290,0,602,-677,1245,844,2,791,662,0,-2700,0,257,-0.039655763,0.347855851
1,-942,753,0,1167,-695,1540,131,-1,1871,62,0,3000,0,-248,-0.10322708,0.499111813
1,600,75,0,-547,103,2922,-108,1,88,470,0,27000,0,496,0.028313314,0.851771475
1,-1789,633,36,-3457,-2110,5551,182,-11,140,592,0,-5900,0,321,-0.004306196,0.554688687
1,-1201,-378,0,462,171,-982,-445,1,-747,-1287,-16,-384000,0,-1372,-0.098728383,0.604577823
1,4344,317,0,4868,4623,1063,-1177,-1,-511,1260,-10,-2512,25724160,-280,-0.135908004,0.433470717
1,3,-145,0,-810,-471,654,1312,-1,1582,405,0,48000,0,473,0.064403112,0.8522335
1,-2089,-977,0,-795,-1498,-2097,-964,3,-448,292,0,-9700,0,-591,-0.044825942,0.411434324
1,-352,-145,0,-784,-553,-247,-107,4,-28,168,0,0,0,200,-0.006359895,0.260114371
1,1437,-201,21,1440,1010,1326,189,-3,243,438,0,40000,0,426,-0.04659383,0.283526135
1,3168,2068,2265,652,2580,1603,31,-2,108,596,0,-48100,0,587,-0.036709611,0.388173144
1,1991,-493,0,599,1858,6144,792,-1,503,314,0,79900,0,132,-0.003149264,0.282510724
1,-1330,-400,0,-300,-1702,-840,-535,-1,-532,365,0,-98000,0,372,-0.09619699,0.495868673
1,-397,157,0,-187,-1162,5011,-51,4,-254,762,0,-778000,0,766,0.007532853,0.711717161
1,-295,-2183,0,1259,-92,2902,561,-39,776,-141,0,227700,0,-203,-0.021811046,0.16691898
1,459,-771,29,1010,661,1116,1104,6,1197,161,0,19900,0,-203,-0.055275807,0.69758526
1,-1095,-357,-5,-600,-964,-773,-82,2,-303,-41,0,-108000,0,-131,-0.048920613,0.379178273
1,-1670,-3438,-529,-545,-1345,195,257,-3,1072,-2322,1784,203489,222223,-325,-0.042373382,0.923349684
1,1642,33,0,-623,1503,1655,261,14,160,176,0,-41000,0,139,0.037712821,0.442912064
1,1559,-25,0,1171,1105,2137,744,9,154,531,0,-15300,0,454,-0.061969077,0.52392593
1,-8621,-228,0,-1623,-6611,595,-100,-1,-935,-2006,0,6925,0,-2011,-0.119441382,0.942851893
1,3936,500,0,2880,1299,6641,2614,-3,1244,2639,-2,467982,109463028,2638,-0.051253619,0.412739481
1,287,-192,0,503,-124,82,164,0,-118,162,54,450700,0,410,-0.052978076,0.656046208
1,-190,-290,0,111,-537,2740,353,1,-358,410,0,9000,0,347,-0.113298963,0.616249456
1,358,5,0,772,-525,409,120,0,65,879,0,-8000,0,882,0.004167185,0.229568354
1,-383,-223,0,-590,-577,754,-148,-1,-183,273,0,8000,0,194,-0.007094405,0.468977534
1,395,-952,-15,-228,323,655,677,6,-215,124,0,-73000,-552013,73,-0.175708962,0.395439904
1,-2054,-191,0,-478,-1664,-1750,-674,-20,-465,-16,-2,29300,0,-390,-0.029158974,0.36079455
1,1536,634,-107,661,1418,768,204,-37,36,229,0,-7000,0,118,-0.009715655,0.207461623
1,-1696,-1092,-1234,-1029,-298,2071,195,30,-1219,-1290,0,69000,0,-1399,-0.100369338,0.499190047
1,-261,216,39,-870,-595,-361,126,0,-97,-5,0,-715000,0,334,0.047254848,0.564258399
1,-1064,-694,-10,-546,17,-3891,-1203,-1,-968,-803,0,8000,0,-1080,-0.014509696,0.466992161
1,1178,454,0,820,313,4774,356,-13,58,866,0,-392,0,865,-0.066345492,0.217825189
1,-1725,-222,0,-2562,-1739,1907,1396,-27,1094,213,0,-4500,0,13,0.00096565,0.36715409
1,3004,796,953,-565,2725,6498,1820,-6,1733,313,0,3400,0,280,0.053405843,0.433242697
1,459,1137,0,-828,285,300,-57,-14,-24,207,0,-69000,0,174,-0.00531766,0.217674223
1,-187,-171,-3,-55,-231,-74,86,-2,19,47,0,68500,0,44,0.010176794,0.600207993
1,1788,151,0,2030,1329,1891,0,0,75,421,-1552,-123600,59000,458,-0.102451054,0.507622179
1,-34,-915,0,805,794,252,93,-2,-909,-805,0,-400,0,-827,-0.141110352,0.78096757
1,-367,187,-12,-204,-1096,580,11,3,60,743,0,1000,0,730,-0.025769231,0.536076923
1,-146,-287,0,687,-558,2534,484,1,672,413,0,12000,0,411,-0.078859451,0.717582161
1,966,-82,150,427,-171,141,1,-2,-24,523,615,-38600,1446800,1137,-0.002723312,0.414021164
1,900,-367,-4,274,652,2649,972,3,650,583,0,52700,0,247,-0.010351,0.397229356
1,-137,-344,209,630,-254,676,416,14,-123,177,0,94000,0,116,-0.111709602,0.265105386
1,-340,-776,0,606,-189,-268,121,4,-155,-77,0,-9000,0,-150,-0.040674211,0.285827332
1,-85,-86,0,-202,-315,1191,-70,0,-43,224,0,60000,0,230,-0.009183103,0.735207219
1,-1315,-3675,0,584,-842,223,-101,-7,-554,-496,0,890800,0,-472,-0.114014634,0.660850687
1,-132,-244,-1,-456,-899,4049,1478,-15,1258,860,0,-300300,0,768,0.048971359,0.098830173
1,1232,-46,0,769,416,3035,-98,6,-442,959,44,2074,0,816,-0.037734324,0.373707175
1,-1324,-111,0,-1382,-294,3385,416,-4,675,295,200,-1130400,0,-1031,0.014847617,0.374750369
1,125,-257,0,350,-124,555,149,0,96,251,0,-300,0,249,-0.03630131,0.569745979
1,662,-285,-7,1110,119,1750,896,0,1090,668,0,0,0,543,-0.058288439,0.176984898
1,-1074,-228,0,-372,-1415,-1045,114,0,-42,343,0,-2100,0,341,-0.095706065,0.445418327
1,-2676,-1322,-1102,-938,-355,-4197,-3732,-29,-3873,-2356,82,8300,157200,-2321,-0.047809473,0.263040967
1,-649,-300,-12,-25,-962,445,320,-3,-6,324,0,43000,0,313,-0.100458262,0.432922994
1,-740,0,0,80,-817,955,-80,-1,-150,36,0,663,61898,76,-0.052583448,0.527937814
1,-1392,-106,0,4,-1205,-1068,-122,5,-277,-183,0,12000,0,-186,-0.100486372,0.634211251
1,-11,-398,-19,248,-188,2642,287,1,184,462,3,-315000,0,177,-0.048161526,0.737890155
1,3756,898,286,1806,3408,1495,209,5,54,314,-24,9500,0,348,-0.008899601,0.705942338
1,-949,-132,0,-12,-673,-994,-169,-4,-536,-297,0,-15000,0,-276,-0.078280249,0.557061937
1,281,-277,-40,549,243,1391,127,0,-13,44,0,1000,0,39,-0.108920554,0.763224673
1,-798,-426,155,128,-750,-1237,-4,1,201,-31,0,-189000,0,-49,-0.099205181,0.50152095
1,292,-132,0,477,46,154,139,0,149,247,0,-1300,0,247,-0.014514218,0.154917062
1,-2543,-2158,-305,363,-187,-1411,-393,6,-2444,-2356,0,-248300,0,-2356,-0.304490364,0.382674349
1,-65,-218,0,435,-295,-151,98,-3,37,202,0,-2000,0,230,-0.029853717,0.466315056
1,-614,-30,2,164,-867,-1318,-347,-12,-27,238,2,-214000,0,253,-0.052965462,0.805054879
1,694,-86,0,1026,452,370,188,-3,75,366,0,-137000,0,242,-0.078667612,0.276500962
1,575,-309,-104,510,363,1101,425,1,205,228,0,-93000,0,212,-0.022256569,0.716331788
1,-680,-153,0,239,-926,1465,-6,-1,96,369,0,-610000,0,248,-0.092537943,0.66420742
1,708,716,863,-41,206,1119,690,3,392,507,0,5000,0,503,-0.115946633,0.384688691
1,74,36,0,482,-111,-332,243,0,250,184,0,49630,0,185,-0.097265085,0.383633074
1,787,1246,722,-426,478,-713,376,0,2101,322,10,940600,0,309,0.094418306,0.148203593
1,242,-40,-3,301,-832,-1087,-289,0,43,1078,0,204000,0,1074,0.014181302,0.505617978
1,-259,-208,0,-80,-290,1,-37,-3,542,40,0,-18000,0,32,-0.011635866,0.227127538
1,578,-175,0,368,556,1006,560,-2,802,60,0,292000,0,22,-0.009218714,0.565107168
1,-416,-4,0,-509,-451,609,238,-9,68,45,0,46000,0,34,-0.020623389,0.408132177
1,193,-205,-14,373,143,648,165,5,176,116,0,0,0,50,-0.063651393,0.545111006
1,-164,66,0,-133,-226,-637,-330,-2,-231,76,0,0,0,62,-0.062649736,0.697053186
1,536,-41,-3,-143,711,1650,238,0,249,-175,0,-1000,0,-173,0.019309187,0.574478292
1,-472,-25,0,-133,-548,-1509,-504,2,-312,70,0,-7000,0,76,0.018188567,0.362039099
1,-1422,-836,1,-541,-676,-253,-219,4,-393,-424,-602,-1339,0,-747,-0.066683317,0.664085914
1,-252,-186,-1,-11,-80,156,-85,-5,-380,-181,-8,17000,0,-172,-0.08905566,0.470293934
1,662,-37,0,345,200,503,139,0,67,432,31,-6100,0,462,-0.04655304,0.472144492
1,414,-92,0,1127,176,-50,-109,1,106,254,0,7000,0,238,-0.127386902,0.325643983
1,154,-129,-2,-17,161,418,295,35,342,118,0,35400,0,-6,-0.01709062,0.126788553
1,-1113,-981,0,-21,-1097,-1047,164,9,57,88,0,-1300,0,-15,-0.065998664,0.832999332
1,-1618,-393,0,-178,-967,-3779,-579,-1,-757,-651,0,-24850,100762443,-651,-0.08207139,0.825040562
1,4245,568,345,821,3371,9452,368,39,678,898,0,-487,86447,873,0.032056506,0.705378973
1,-1683,-519,0,-447,-478,2780,-258,16,-1178,-1204,-5,-151,0,-1206,-0.219888556,0.77453922
1,21,-36,0,15,21,473,155,2,85,52,0,8400,0,0,-0.041456914,0.14865265
1,188,193,0,1740,228,-1039,297,-4,316,-41,0,-102,0,-41,-0.104340071,0.452288942
1,840,269,0,288,766,2749,172,0,62,469,-15,27,0,74,-0.063853503,0.438535032
1,-1328,-611,-3,230,87,811,536,-3,-743,-1383,0,-216000,0,-1415,-0.310177706,1.074313409
1,-229,-382,0,130,39,-397,51,2,-216,-272,-2,-214,0,-269,-0.091424866,0.717458259
1,252,-49,0,262,8,149,82,0,17,245,0,-20,0,244,-0.029736619,0.10671198
1,-1069,-87,80,0,-1088,-1572,-230,2,-246,-465,-349,-47000,-2000000,20,-0.128156016,0.432352429
1,-3140,-2830,0,-1238,114,236,-126,-122,-3416,-3260,-196,-549100,0,-3254,-0.496621622,0.414473684
1,30,52,0,18,-112,852,-5,0,39,87,0,0,0,143,-0.049561639,0.743603507
1,-344,-355,0,-7,-426,491,505,1,610,131,0,-8000,0,83,-0.034407428,0.544147096
1,-668,631,-117,-211,-287,-145,-110,-5,-319,-373,0,-144000,0,-382,-0.039402428,0.421288515
1,244,-14,0,-17,255,629,-1,1,5,-6,0,-12000,0,-10,0.02812913,0.632622239
1,115,96,0,90,143,-774,68,0,-59,-21,0,-1500,0,-28,-0.068542296,0.577228097
1,54,-243,-1,259,63,-152,127,-1,85,4,0,-3900,0,-9,-0.057186428,0.126191384
1,303,-109,0,72,305,332,63,2,-45,-44,0,-58000,0,-2,-0.039922103,0.571567673
1,-1567,-1455,-217,-1,396,-635,-17,-1,-1092,-1956,0,-5000,0,-1963,-0.359425566,0.828276699
1,109,-10,0,193,20,195,86,-3,50,92,0,38906,0,89,-0.043478261,0.241386382
1,-394,-122,0,48,-378,-583,224,-1,419,-47,0,-31500,0,-16,-0.100745474,0.766773163
1,160,-49,0,254,109,-76,47,0,78,52,0,500,0,51,-0.047853023,0.260414441
1,-777,-647,-589,80,-967,-162,70,1,195,876,0,370000,0,190,-0.062301046,0.519554343
1,106,505,0,-375,73,-973,41,4,-25,-27,0,-1300,0,33,-0.043139055,0.573657641
1,6,-122,-21,183,73,-135,77,0,-113,-61,0,0,0,-67,-0.069374369,0.22679112
1,88,-64,0,71,202,600,201,1,151,-146,0,4000,0,-114,-0.04558116,0.666751076
1,248,76,0,135,-14,806,-32,2,-28,186,0,-21,0,262,-0.00546875,0.209895833
1,434,183,0,184,279,275,14,0,-41,125,-1,-1485,0,156,-0.112089672,0.14037897
1,90,-247,0,221,-29,1290,547,-1,463,213,10,-2846,76,119,-0.071657754,0.382085561
1,172,236,0,0,243,-534,-99,0,-238,-186,0,22654000,0,-71,-0.065853659,0.57398374
1,37,-765,0,862,-37,197,86,6,450,77,0,-1461000,0,74,-0.349658652,0.451172455
1,-9,-171,0,-110,-110,664,392,14,381,76,0,57000,0,101,-0.051141553,0.75281583
1,-148,-86,0,104,-38,-201,17,0,202,-26,0,8500,0,-111,-0.076244486,0.236294896
1,-1246,-233,0,359,-1401,-2433,437,0,1220,154,-876,15605,0,155,-0.118626785,0.887491502
1,-132,20,0,205,172,-271,-162,-2,-145,-294,0,-620,0,-304,-0.130749728,0.599058312
1,282,-61,0,170,133,3003,267,2,156,156,0,-25,0,149,-0.119604974,0.34125823
1,-415,-63,0,-185,-61,-75,137,-4,213,-355,0,30,0,-354,-0.044354839,0.099340176
1,1514,337,0,330,576,1760,1252,0,1194,730,7,38930,76718,938,0.116961588,0.493741908
1,-39,-57,-62,26,-125,225,86,-3,79,84,7,37000,0,86,-0.017718237,0.768366465
1,-261,-101,0,-83,-316,-342,74,0,125,58,-166,-17400,0,55,-0.018262806,0.771937639
1,-261,-51,0,106,-265,-14,28,0,147,8,-150,-3983000,0,4,-0.067114094,0.534228188
1,-88,23,0,-69,194,104,-68,0,-319,-308,21,46700,0,-281,-0.189671362,0.460093897
1,-1718,-135,0,-1200,-1325,-1543,82,-1,417,-364,0,-122000,0,-393,-0.025665399,0.480513308
1,903,-13,0,865,68,-34,-27,-2,-60,-555,1318,5453,92306,835,0.011776251,0.092737978
1,224,-72,0,355,91,-423,224,1,97,130,0,12127,68586,133,-0.16675114,0.289913837
1,-251,-40,0,-39,-448,94,550,0,563,226,6,9,172,197,-0.104013567,0.456755229
1,-92,105,6,-41,-51,285,-191,0,-87,16,-5,-6100,0,-41,-0.02241066,0.324651726
1,132,-38,0,247,-17,122,175,0,25,148,4,-165,49,148,-0.054409006,0.207629769
1,-116,53,0,-68,-21,-580,-189,1,-218,-94,0,-826,0,-95,-0.081781915,0.16356383
1,-62,-24,0,31,-71,55,448,-1,433,526,0,-54000,0,9,-0.062849162,0.210195531
1,-1068,-4,0,-40,-1730,2243,406,0,435,15,528,75912,73600,662,-0.939182453,0.232303091
1,174,-9,0,201,88,-26,119,-1,147,28,49,74,22813,86,-0.075778078,0.437077131
1,48,13,0,86,-6,22,9,0,19,116,0,-176,2314569,54,-0.07860262,0.18922853
1,-272,-112,0,23,-36,-225,-79,0,-206,-239,-93,27,0,-236,-0.451986755,0.417218543
1,-23,-9,0,-20,14,190,9,0,31,-111,57,-422,8500,-37,0.058823529,0.524705882
1,-5,8,0,32,-32,-165,-82,0,-70,-66,93,23986,34070,27,-0.118181818,0.509090909
1,14005,-1123,-82,12545,-4468,10440,2891,-65,1773,18854,0,-28200,0,18472,-0.006111911,0.20616765
1,-150,-579,0,331,79,9669,275,5,-4,-48,0,31000,0,-228,-0.033635383,0.533134069
1,1980,1950,-206,-324,75,2660,70,4,42,1930,0,2800,0,1904,-0.019203632,0.258543469
1,-1422,-699,58,578,-1416,-4860,-100,-1,82,-26,0,-304000,0,-6,-0.035633055,0.407884761
1,-370,-690,0,415,-585,-4,697,0,831,216,0,-11400,0,216,-0.104440724,0.521007733
1,-5128,-7408,5787,46,-2669,-520,265,-22,131,-1834,0,139000,0,-2459,-0.051808733,0.838069232
1,-3059,-1302,-31,486,-2185,-7281,1924,-40,-71,3032,9,536,300,-873,-0.057071396,0.172224749
1,-866,161,389,-121,-971,277,113,-10,-145,115,0,0,0,105,-0.021434621,0.748420093
1,599,-53,0,876,-208,-1333,345,18,110,934,-60,-72796,480,808,-0.157535334,0.197236779
1,993,113,0,63,707,5212,381,12,220,300,-10,-218,0,286,0.007549883,0.673197915
1,-417,-243,0,-156,-91,-526,-173,-3,-246,-309,0,-23500,0,-326,-0.041445783,0.303373494
1,291,153,0,144,59,-419,-57,-33,50,195,6,-24,211,232,-0.005641219,0.153817225
1,339,28,0,230,90,324,160,0,120,254,0,834611,4634710,248,-0.035320927,0.162552222
1,-225,-688,0,296,-828,-146,-33,-2,1535,610,0,-21,0,603,0.656483367,0.021045485
1,-12,-55,-1,61,-133,136,821,-4,646,121,0,300,1764000,121,-0.000798085,0.551476457
1,-211997,-99635,-2425,-74223,-172164,-100671,23177,-3307,-37778,-39019,-87,-8474000,-19508387,-39833,-0.077997597,0.562494975
1,-17837,-86244,-2932,55544,-59340,140749,142523,-633,103199,99812,0,-595000,0,41503,-0.092109694,0.518255843
1,-28294,-21300,-1864,-8049,-63261,16992,12572,-1051,5436,43082,-716,-476700,0,34968,-0.051608202,0.564047026
1,-33819,-13351,-586,-18887,-32062,118985,43706,-185,50687,7605,-61319,-4075000,0,-1757,-0.057964227,0.691757781
1,9013,-17099,829,6970,5101,80014,18833,-402,12334,18247,-5,-246700,0,3911,-0.077617587,0.657747857
1,19214,51583,976,-32024,15763,6066,9761,37,15176,3483,-2,-30400,0,3451,-0.069791233,0.346109608
1,826,-2026,-729,2144,2268,-4852,2703,-174,220,-960,0,763400,0,-1442,-0.032228853,0.380604953
1,-34504,-25992,-25899,-9415,-35435,-1631,617,-571,9043,1770,0,-46500,0,931,-0.01078251,0.811538323
1,2212,9810,0,-10744,4286,-955,-6385,-136,-4918,576,73,-12300,0,-2074,-0.059684909,0.482923255
1,-21738,7860,0,-19383,-39988,-57565,-606,-56,322,1817,15588,9004700,9000000,18250,-0.032511065,0.602228785
1,7272,-2994,-6,8152,5302,5717,2775,0,3005,2493,0,-11000,0,1970,-0.060968403,0.420070214
1,7710,-2510,119,6611,3532,14018,7155,-52,4766,7373,-9,-36900,0,4178,-0.029404909,0.38702746
1,-3751,-1284,0,578,-2726,-2174,7654,24,4829,-1136,-5,-2620000,0,-1026,-0.046386561,0.516030937
1,-3105,137,-1976,-3369,-2883,759,4975,-154,8747,314,-11,-27000,0,-222,0.005261591,0.974903803
1,2697,-1678,-134,4680,614,3840,2952,10,1436,3145,62,-55700,0,2083,-0.059934357,0.291256397
1,7290,1294,-75,-3948,5171,40996,2651,9,403,2893,0,-2300,0,2119,0.069105562,0.68511499
1,-4251,-763,-777,16,-4760,9470,883,-12,660,98,0,-415000,0,510,-0.01141297,0.749321666
1,-4349,-1041,-22,-2424,-5682,-2038,1340,-30,1682,1696,0,-209,0,1332,-0.068859121,0.341172486
1,-5095,-3646,-177,-1918,-2876,9792,3802,-12,4219,1826,0,-40800,0,-2220,-0.017911354,0.820906699
1,4641,-2209,0,-3095,1139,5334,1536,-12,505,8,0,-29,7100,3501,0.049370935,0.061449989
1,839,-14,0,-44,828,-987,679,3,410,76,1,-238000,0,11,-0.005604935,0.306712656
1,3386,370,-10,1389,2381,3721,407,-1,89,448,0,-33,0,1003,-0.059199304,0.385230275
1,-11455,1668,698,-144,-11336,-7149,2406,-1,3086,-118,0,-516000,0,-119,-0.136201234,0.990328052
1,-75,-702,-53,-1530,1707,-3203,-170,-10,-661,-670,0,8400,0,-1782,0.012477784,0.6640625
1,-609,-471,0,33,-929,-665,583,4,817,324,0,-6600,0,319,-0.031875634,0.469923425
1,364,-244,70,246,-216,1204,1317,4,967,829,0,106000,0,579,-0.091749908,0.201720311
1,1340,2,0,164,-158,13277,-672,0,-386,1486,-693,3005,132,1498,0.043945846,0.46811879
1,-176,396,-413,472,-39,-23,109,-13,38,-631,-200,-303200,-1380000,-136,-0.076006055,0.162734956
1,376,302,-66,-174,186,79,-46,9,43,351,0,25900,0,191,-0.000271297,0.270482908
1,649,657,231,318,-26,614,80,6,-9,546,0,40900,0,675,-0.065252625,0.164963709
1,-475,-191,0,630,-513,169,136,-1,47,44,0,34000,0,38,-0.057060142,0.145778857
1,-2285,-1164,-453,-411,-1975,1117,566,11,683,349,0,-28000,0,-309,-0.030720944,0.578181472
1,-312,-287,-36,-23,-56,-675,-50,-1,-78,27,0,-1012000,-803980,-257,-0.014910659,0.546888478
1,23,476,146,-496,10,-66,87,-4,475,14,0,-123000,0,13,-0.008151383,0.454439592
1,794,73,0,-292,415,3477,397,0,257,419,10,66300,7470000,379,0.061124331,0.515615705
1,861,-336,0,952,235,707,101,-10,156,743,-12,-391,1220,626,-0.004501708,0.340422229
1,986,781,0,-440,954,325,-387,-3,-235,85,-8,-312,0,33,0.063591022,0.566552369
1,603,23,0,499,138,1029,254,-1,80,472,0,4700,0,465,-0.109533469,0.211421439
1,861,0,0,786,268,367,308,-1,536,559,21,-472,2440,593,-0.044014359,0.334790073
1,-229,42,0,-421,-312,1824,454,0,234,37,0,-19000,0,82,-0.053503788,0.876420455
1,-278,-350,3,83,-438,369,152,-1,159,233,-21,-32900,0,160,-0.042739628,0.915951359
1,-1713,-2148,-649,206,-1716,-852,270,-1,1323,4,0,3300,0,3,-0.037151703,0.500193498
1,-158,437,0,-969,-215,929,492,-5,562,125,0,8500,0,57,0.103191698,0.213236734
